0 0.061938
50 0.418903
100 0.803874
150 1.293315
200 1.180551
250 1.793897
300 2.694585
350 3.490817
400 3.777279
450 4.757764
500 3.522343
550 3.310609
600 3.697147
650 5.052562
700 5.259589
750 5.273248
800 5.773346
850 8.352202
900 8.016455
950 8.495886
1000 8.044879
1050 14.535501
1100 13.625084
1150 10.467499
1200 11.10059
1250 11.1167
1300 12.428741
1350 12.659228
1400 12.455789
1450 13.890671
1500 14.611192
1550 15.870145
1600 16.828289
1650 19.208547
1700 18.614505
1750 19.603199
1800 21.45532
1850 23.08973
1900 22.739583
1950 22.582005
2000 24.020748
2050 25.76534
2100 27.55456
2150 27.361393
2200 29.755403
2250 27.711325
2300 32.952358
2350 37.727839
2400 38.177658
2450 38.285212
2500 38.634407
2550 38.442982
2600 40.485414
2650 43.586499
2700 44.022786
2750 45.379232
2800 45.290739
2850 46.226364
2900 46.399912
2950 51.600056
3000 49.304893
3050 50.488222
3100 51.473123
3150 56.785406
3200 56.634911
3250 64.205673
3300 62.370397
3350 57.524854
3400 60.121213
3450 61.975005
3500 63.350222
3550 66.210795
3600 66.743774
3650 70.19725
3700 75.456371
3750 74.139265
3800 75.51703
3850 76.564545
3900 79.672883
3950 80.312657
4000 85.922212
4050 90.647917
4100 97.502831
4150 94.269521
4200 96.839144
4250 100.532022
4300 99.118751
4350 102.21653
4400 102.601595
4450 106.585801
4500 102.779345
4550 109.44535
4600 122.867955
4650 129.745476
4700 114.216399
4750 117.438904
4800 118.632061
4850 120.82587
4900 133.072631
4950 126.281549
5000 119.874793
5050 128.962704
5100 138.952945
5150 135.22128
5200 136.657566
5250 136.51349
5300 147.195313
5350 144.942402
5400 147.814501
5450 154.05254
5500 152.884698
5550 179.719302
5600 166.166187
5650 161.699269
5700 163.030859
5750 162.596917
5800 167.71013
5850 156.025027
5900 166.633412
5950 170.401984
6000 170.229933
6050 176.419653
6100 192.397607
6150 170.991585
6200 197.916803
6250 185.777889
6300 190.656967
6350 201.278094
6400 204.983222
6450 201.899705
6500 227.016788
6550 194.66545
6600 190.420956
6650 192.420072
6700 192.129563
6750 196.030385
6800 200.652399
6850 201.412012
6900 204.575253
6950 205.132728
7000 206.762461
7050 233.078754
7100 223.914535
7150 221.722069
7200 265.098984
7250 252.233663
7300 226.133225
7350 232.158008
7400 240.563962
7450 233.542501
7500 242.016873
7550 254.812085
7600 287.812742
7650 258.659808
7700 258.789934
7750 259.474241
7800 264.361556
7850 282.484071
7900 343.173016
7950 319.774456
8000 271.603069
8050 266.693899
8100 273.320612
8150 287.862102
8200 298.329815
8250 301.492335
8300 295.528068
8350 349.74419
8400 291.34326
8450 324.34386
8500 315.246146
8550 327.315784
8600 334.335571
8650 351.320636
8700 468.724893
8750 427.744398
8800 338.245126
8850 336.041068
8900 391.72599
8950 380.025745
9000 394.860123
9050 384.970373
9100 385.43306
9150 416.664667
9200 456.515215
9250 430.371212
9300 414.448965
9350 439.432794
9400 451.163559
9450 498.924286
9500 477.094678
9550 472.972082
9600 488.54439
9650 466.174319
9700 502.635674
9750 470.001406
9800 456.165427
9850 470.39337
9900 558.698039
9950 567.944526
10000 490.157894
